sentence_ID,position_in_sentence,token,label,intent,
69,13,next,B-NEXT_TO_RELATION,CLEAN,
69,14,to,I-NEXT_TO_RELATION,CLEAN,
69,15,spray_7,B-OBJECT_ID,CLEAN,
70,1,brush,B-CLEANING_TOOL_TYPE,CLEAN,
70,2,away,B-AFTER_SENTENCE_SPLIT,CLEAN,
70,3,the,O,CLEAN,
70,4,sand,B-DIRT_TYPE,CLEAN,
70,5,on,O,CLEAN,
70,6,the,O,CLEAN,
70,7,red,B-COLOR,CLEAN,
70,8,canvas,B-MATERIAL,CLEAN,
70,9,sandal,B-SHOE_TYPE,CLEAN,
71,1,brush,B-CLEANING_TOOL_TYPE,CLEAN,
71,2,away,B-AFTER_SENTENCE_SPLIT,CLEAN,
71,3,the,O,CLEAN,
71,4,sand,B-DIRT_TYPE,CLEAN,
71,5,on,O,CLEAN,
71,6,the,O,CLEAN,
71,7,yellow,B-COLOR,CLEAN,
71,8,sandal,B-SHOE_TYPE,CLEAN,
72,1,clean,O,CLEAN,
72,2,the,O,CLEAN,
72,3,black,B-COLOR,CLEAN,
72,4,suede,B-MATERIAL,CLEAN,
72,5,sandal_88,B-OBJECT_ID,CLEAN,
72,6,next,B-NEXT_TO_RELATION,CLEAN,
72,7,to,I-NEXT_TO_RELATION,CLEAN,
72,8,the,O,CLEAN,
72,9,sole,B-REPAIR_TOOL_TYPE,CLEAN,
72,10,hammer,I-REPAIR_TOOL_TYPE,CLEAN,
72,11,with,B-BEFORE_SENTENCE_SPLIT,CLEAN,
72,12,the,O,CLEAN,
72,13,cleaner,B-CLEANING_TOOL_TYPE,CLEAN,
73,1,get,O,CLEAN,
73,2,the,O,CLEAN,
73,3,dust,B-DIRT_TYPE,CLEAN,
73,4,off,O,CLEAN,
73,5,the,O,CLEAN,
73,6,blue,B-COLOR,CLEAN,
73,7,sneaker,B-SHOE_TYPE,CLEAN,
73,8,with,B-BEFORE_SENTENCE_SPLIT,CLEAN,
73,9,the,O,CLEAN,
73,10,rag,B-CLEANING_TOOL_TYPE,CLEAN,
74,1,clean,O,CLEAN,
74,2,the,O,CLEAN,
74,3,muddy,B-DIRT_TYPE,CLEAN,
74,4,sandal,B-SHOE_TYPE,CLEAN,
74,5,with,B-BEFORE_SENTENCE_SPLIT,CLEAN,
74,6,the,O,CLEAN,
74,7,rag,B-CLEANING_TOOL_TYPE,CLEAN,
75,1,scrub,O,CLEAN,
75,2,rubber_sandal_6,B-OBJECT_ID,CLEAN,
75,3,using,B-BEFORE_SENTENCE_SPLIT,CLEAN,
75,4,the,O,CLEAN,
75,5,brush,B-CLEANING_TOOL_TYPE,CLEAN,
75,6,next,B-NEXT_TO_RELATION,CLEAN,
75,7,to,I-NEXT_TO_RELATION,CLEAN,
75,8,the,O,CLEAN,
75,9,black,B-COLOR,CLEAN,
75,10,boot,B-SHOE_TYPE,CLEAN,
75,11,in,B-LOCATION_RELATION,CLEAN,
75,12,the,O,CLEAN,
75,13,drying,B-OBJECT_LOCATION,CLEAN,
75,14,area,I-OBJECT_LOCATION,CLEAN,
76,1,wipe,O,CLEAN,
76,2,blue_sneaker_4,B-OBJECT_ID,CLEAN,
76,3,with,B-BEFORE_SENTENCE_SPLIT,CLEAN,
76,4,the,O,CLEAN,
76,5,rag,B-CLEANING_TOOL_TYPE,CLEAN,
77,1,can,O,CLEAN,
77,2,you,O,CLEAN,
77,3,clean,O,CLEAN,
77,4,the,O,CLEAN,
77,5,green,B-COLOR,CLEAN,
77,6,boot,B-SHOE_TYPE,CLEAN,
77,7,using,B-BEFORE_SENTENCE_SPLIT,CLEAN,
77,8,the,O,CLEAN,
77,9,rag,B-CLEANING_TOOL_TYPE,CLEAN,
78,1,get,O,CLEAN,
78,2,the,O,CLEAN,
78,3,dust,B-DIRT_TYPE,CLEAN,
78,4,off,O,CLEAN,
78,5,the,O,CLEAN,
78,6,sneaker,B-SHOE_TYPE,CLEAN,
78,7,next,B-NEXT_TO_RELATION,CLEAN,
78,8,to,I-NEXT_TO_RELATION,CLEAN,
78,9,rag_4,B-OBJECT_ID,CLEAN,
78,10,on,B-LOCATION_RELATION,CLEAN,
78,11,the,O,CLEAN,
78,12,floor,B-OBJECT_LOCATION,CLEAN,
78,13,with,B-BEFORE_SENTENCE_SPLIT,CLEAN,
78,14,the,O,CLEAN,
78,15,rag,B-CLEANING_TOOL_TYPE,CLEAN,
79,1,get,O,CLEAN,
79,2,the,O,CLEAN,
79,3,dust,B-DIRT_TYPE,CLEAN,
79,4,off,O,CLEAN,
79,5,the,O,CLEAN,
79,6,red,B-COLOR,CLEAN,
79,7,suede,B-MATERIAL,CLEAN,
79,8,sandal,B-SHOE_TYPE,CLEAN,
79,9,with,B-BEFORE_SENTENCE_SPLIT,CLEAN,
79,10,the,O,CLEAN,
79,11,rag,B-CLEANING_TOOL_TYPE,CLEAN,
80,1,wipe,O,CLEAN,
80,2,the,O,CLEAN,
80,3,boot,B-SHOE_TYPE,CLEAN,
81,1,wash,O,CLEAN,
81,2,the,O,CLEAN,
81,3,mid,B-SHOE_HEIGHT,CLEAN,
81,4,sneaker_12,B-OBJECT_ID,CLEAN,
81,5,with,B-BEFORE_SENTENCE_SPLIT,CLEAN,
81,6,the,O,CLEAN,
81,7,cleaner,B-CLEANING_TOOL_TYPE,CLEAN,
82,1,use,O,CLEAN,
82,2,the,O,CLEAN,
82,3,cleaner,B-CLEANING_TOOL_TYPE,CLEAN,
82,4,next,B-NEXT_TO_RELATION,CLEAN,
82,5,to,I-NEXT_TO_RELATION,CLEAN,
82,6,cream_5,B-OBJECT_ID,CLEAN,
82,7,inside,B-LOCATION_RELATION,CLEAN,
82,8,the,O,CLEAN,
82,9,tool,B-OBJECT_LOCATION,CLEAN,
82,10,area,I-OBJECT_LOCATION,CLEAN,
82,11,to,B-AFTER_SENTENCE_SPLIT,CLEAN,
82,12,clean,O,CLEAN,
82,13,the,O,CLEAN,
82,14,rubber,B-MATERIAL,CLEAN,
82,15,boot,B-SHOE_TYPE,CLEAN,
83,1,wash,O,CLEAN,
83,2,the,O,CLEAN,
83,3,sandal,B-SHOE_TYPE,CLEAN,
83,4,with,B-BEFORE_SENTENCE_SPLIT,CLEAN,
83,5,the,O,CLEAN,
83,6,cleaner,B-CLEANING_TOOL_TYPE,CLEAN,
84,1,clean,O,CLEAN,
84,2,the,O,CLEAN,
84,3,shoe,O,CLEAN,
85,1,clean,O,CLEAN,
85,2,the,O,CLEAN,
85,3,oily,B-DIRT_TYPE,CLEAN,
85,4,boot,B-SHOE_TYPE,CLEAN,
85,5,next,B-NEXT_TO_RELATION,CLEAN,
85,6,to,I-NEXT_TO_RELATION,CLEAN,
85,7,the,O,CLEAN,
85,8,blue,B-COLOR,CLEAN,
85,9,sneaker,B-SHOE_TYPE,CLEAN,
85,10,on,B-LOCATION_RELATION,CLEAN,
85,11,the,O,CLEAN,
85,12,middle,B-OBJECT_LOCATION,CLEAN,
85,13,shelf,I-OBJECT_LOCATION,CLEAN,
85,14,with,B-BEFORE_SENTENCE_SPLIT,CLEAN,
85,15,the,O,CLEAN,
85,16,cleaner,B-CLEANING_TOOL_TYPE,CLEAN,
86,1,clean,O,CLEAN,
86,2,the,O,CLEAN,
86,3,sole,O,CLEAN,
86,4,of,O,CLEAN,
86,5,the,O,CLEAN,
86,6,red,B-COLOR,CLEAN,
86,7,leather,B-MATERIAL,CLEAN,
86,8,sandal,B-SHOE_TYPE,CLEAN,
86,9,with,B-BEFORE_SENTENCE_SPLIT,CLEAN,
86,10,the,O,CLEAN,
86,11,brush,B-CLEANING_TOOL_TYPE,CLEAN,
87,1,brush,B-CLEANING_TOOL_TYPE,CLEAN,
87,2,black_boot_5,B-OBJECT_ID,CLEAN,
87,3,clean,O,CLEAN,
88,1,clean,O,CLEAN,
88,2,it,O,CLEAN,
88,3,with,B-BEFORE_SENTENCE_SPLIT,CLEAN,
89,1,wipe,O,CLEAN,
89,2,the,O,CLEAN,
89,3,black,B-COLOR,CLEAN,
89,4,boot_11,B-OBJECT_ID,CLEAN,
89,5,with,B-BEFORE_SENTENCE_SPLIT,CLEAN,
89,6,the,O,CLEAN,
89,7,rag,B-CLEANING_TOOL_TYPE,CLEAN,
89,8,next,B-NEXT_TO_RELATION,CLEAN,
89,9,to,I-NEXT_TO_RELATION,CLEAN,
89,10,sole_glue_3,B-OBJECT_ID,CLEAN,
89,11,in,B-LOCATION_RELATION,CLEAN,
89,12,the,O,CLEAN,
89,13,tool,B-OBJECT_LOCATION,CLEAN,
89,14,area,I-OBJECT_LOCATION,CLEAN,
90,1,the,O,CLEAN,
90,2,boot,B-SHOE_TYPE,CLEAN,
90,3,is,O,CLEAN,
90,4,dirty,B-CLEANING_STATUS,CLEAN,
90,5,clean,O,CLEAN,
90,6,it,O,CLEAN,
90,7,with,B-BEFORE_SENTENCE_SPLIT,CLEAN,
90,8,the,O,CLEAN,
90,9,rag,B-CLEANING_TOOL_TYPE,CLEAN,
91,1,wipe,O,CLEAN,
91,2,the,O,CLEAN,
91,3,dirt,O,CLEAN,
91,4,from,O,CLEAN,
91,5,the,O,CLEAN,
91,6,yellow,B-COLOR,CLEAN,
91,7,boot,B-SHOE_TYPE,CLEAN,
92,1,clean,O,CLEAN,
92,2,the,O,CLEAN,
92,3,sole,O,CLEAN,
92,4,of,B-LOCATION_RELATION,CLEAN,
92,5,the,O,CLEAN,
92,6,sandal,B-SHOE_TYPE,CLEAN,
92,7,in,B-LOCATION_RELATION,CLEAN,
92,8,the,O,CLEAN,
92,9,drying,B-OBJECT_LOCATION,CLEAN,
92,10,area,I-OBJECT_LOCATION,CLEAN,
92,11,next,B-NEXT_TO_RELATION,CLEAN,
92,12,to,I-NEXT_TO_RELATION,CLEAN,
92,13,the,O,CLEAN,
92,14,red,B-COLOR,CLEAN,
92,15,boot,B-SHOE_TYPE,CLEAN,
92,16,with,B-BEFORE_SENTENCE_SPLIT,CLEAN,
92,17,the,O,CLEAN,
92,18,brush,B-CLEANING_TOOL_TYPE,CLEAN,
93,1,remove,O,CLEAN,
93,2,the,O,CLEAN,
93,3,dust,B-DIRT_TYPE,CLEAN,
93,4,from,O,CLEAN,
93,5,brown_sandal_4,B-OBJECT_ID,CLEAN,
93,6,with,B-BEFORE_SENTENCE_SPLIT,CLEAN,
93,7,the,O,CLEAN,
93,8,rag,B-CLEANING_TOOL_TYPE,CLEAN,
94,1,can,O,CLEAN,
94,2,you,O,CLEAN,
94,3,clean,O,CLEAN,
94,4,the,O,CLEAN,
94,5,red,B-COLOR,CLEAN,
94,6,rubber,B-MATERIAL,CLEAN,
94,7,sandal,B-SHOE_TYPE,CLEAN,
94,8,using,B-BEFORE_SENTENCE_SPLIT,CLEAN,
94,9,the,O,CLEAN,
94,10,brush,B-CLEANING_TOOL_TYPE,CLEAN,
95,1,give,O,CLEAN,
95,2,the,O,CLEAN,
95,3,high,B-SHOE_HEIGHT,CLEAN,
95,4,boot,B-SHOE_TYPE,CLEAN,
95,5,a,O,CLEAN,
95,6,quick,O,CLEAN,
95,7,clean,O,CLEAN,
95,8,with,B-BEFORE_SENTENCE_SPLIT,CLEAN,
95,9,the,O,CLEAN,
95,10,rag,B-CLEANING_TOOL_TYPE,CLEAN,
95,11,on,B-LOCATION_RELATION,CLEAN,
95,12,the,O,CLEAN,
95,13,top,B-OBJECT_LOCATION,CLEAN,
95,14,shelf,I-OBJECT_LOCATION,CLEAN,
95,15,next,B-NEXT_TO_RELATION,CLEAN,
95,16,to,I-NEXT_TO_RELATION,CLEAN,
95,17,brush_12,B-OBJECT_ID,CLEAN,
96,1,can,O,CLEAN,
96,2,you,O,CLEAN,
96,3,clean,O,CLEAN,
96,4,the,O,CLEAN,
96,5,yellow,B-COLOR,CLEAN,
96,6,sneaker_6,B-OBJECT_ID,CLEAN,
96,7,using,B-BEFORE_SENTENCE_SPLIT,CLEAN,
96,8,green,O,CLEAN,
96,9,cleaner,B-CLEANING_TOOL_TYPE,CLEAN,
97,1,please,O,CLEAN,
97,2,clean,O,CLEAN,
97,3,the,O,CLEAN,
97,4,suede,B-MATERIAL,CLEAN,
97,5,sneaker,B-SHOE_TYPE,CLEAN,
98,1,wipe,O,CLEAN,
98,2,down,O,CLEAN,
98,3,the,O,CLEAN,
98,4,white,B-COLOR,CLEAN,
98,5,sneaker,B-SHOE_TYPE,CLEAN,
99,1,wipe,O,CLEAN,
99,2,the,O,CLEAN,
99,3,dirt,O,CLEAN,
99,4,from,B-LOCATION_RELATION,CLEAN,
99,5,the,O,CLEAN,
99,6,sneaker_12,B-OBJECT_ID,CLEAN,
99,7,inside,B-LOCATION_RELATION,CLEAN,
99,8,the,O,CLEAN,
99,9,tool,B-OBJECT_LOCATION,CLEAN,
99,10,area,I-OBJECT_LOCATION,CLEAN,
99,11,next,B-NEXT_TO_RELATION,CLEAN,
99,12,to,I-NEXT_TO_RELATION,CLEAN,
99,13,the,O,CLEAN,
99,14,spray,B-IMPREGNATION_TOOL_TYPE,CLEAN,
99,15,bottle,O,CLEAN,
100,1,brush,B-CLEANING_TOOL_TYPE,CLEAN,
100,2,away,B-AFTER_SENTENCE_SPLIT,CLEAN,
100,3,the,O,CLEAN,
100,4,sand,B-DIRT_TYPE,CLEAN,
100,5,on,O,CLEAN,
100,6,the,O,CLEAN,
100,7,red,B-COLOR,CLEAN,
100,8,rubber,B-MATERIAL,CLEAN,
100,9,sandal,B-SHOE_TYPE,CLEAN,
101,1,clean,O,CLEAN,
101,2,up,O,CLEAN,
101,3,the,O,CLEAN,
101,4,blue,B-COLOR,CLEAN,
101,5,boot_11,B-OBJECT_ID,CLEAN,
102,1,wipe,O,CLEAN,
102,2,the,O,CLEAN,
102,3,low,B-SHOE_HEIGHT,CLEAN,
102,4,boot,B-SHOE_TYPE,CLEAN,
102,5,with,B-BEFORE_SENTENCE_SPLIT,CLEAN,
102,6,the,O,CLEAN,
102,7,rag,B-CLEANING_TOOL_TYPE,CLEAN,
102,8,from,B-LOCATION_RELATION,CLEAN,
102,9,the,O,CLEAN,
102,10,middle,B-OBJECT_LOCATION,CLEAN,
102,11,shelf,I-OBJECT_LOCATION,CLEAN,
102,12,next,B-NEXT_TO_RELATION,CLEAN,
102,13,to,I-NEXT_TO_RELATION,CLEAN,
102,14,the,O,CLEAN,
102,15,green,B-COLOR,CLEAN,
102,16,sandal,B-SHOE_TYPE,CLEAN,
103,1,get,O,CLEAN,
103,2,the,O,CLEAN,
103,3,dust,B-DIRT_TYPE,CLEAN,
103,4,off,O,CLEAN,
103,5,the,O,CLEAN,
103,6,blue,B-COLOR,CLEAN,
103,7,boot_2,B-OBJECT_ID,CLEAN,
103,8,with,B-BEFORE_SENTENCE_SPLIT,CLEAN,
103,9,the,O,CLEAN,
103,10,rag,B-CLEANING_TOOL_TYPE,CLEAN,
104,1,scrub,O,CLEAN,
104,2,the,O,CLEAN,
104,3,blue,B-COLOR,CLEAN,
104,4,sandal,B-SHOE_TYPE,CLEAN,
104,5,with,B-BEFORE_SENTENCE_SPLIT,CLEAN,
104,6,the,O,CLEAN,
104,7,brush,B-CLEANING_TOOL_TYPE,CLEAN,
105,1,wipe,O,CLEAN,
105,2,down,O,CLEAN,
105,3,the,O,CLEAN,
105,4,green,B-COLOR,CLEAN,
105,5,rubber,B-MATERIAL,CLEAN,
105,6,sandal,B-SHOE_TYPE,CLEAN,
105,7,on,B-LOCATION_RELATION,CLEAN,
105,8,the,O,CLEAN,
105,9,floor,B-OBJECT_LOCATION,CLEAN,
105,10,next,B-NEXT_TO_RELATION,CLEAN,
105,11,to,I-NEXT_TO_RELATION,CLEAN,
105,12,cleaner_3,B-OBJECT_ID,CLEAN,
106,1,scrub,O,CLEAN,
106,2,sandal_3,B-OBJECT_ID,CLEAN,
106,3,with,B-BEFORE_SENTENCE_SPLIT,CLEAN,
106,4,the,O,CLEAN,
106,5,brush,B-CLEANING_TOOL_TYPE,CLEAN,
107,1,give,O,CLEAN,
107,2,the,O,CLEAN,
107,3,yellow,B-COLOR,CLEAN,
107,4,leather,B-MATERIAL,CLEAN,
107,5,sneaker_9,B-OBJECT_ID,CLEAN,
107,6,a,O,CLEAN,
107,7,quick,O,CLEAN,
107,8,clean,O,CLEAN,
107,9,with,B-BEFORE_SENTENCE_SPLIT,CLEAN,
107,10,the,O,CLEAN,
107,11,rag,B-CLEANING_TOOL_TYPE,CLEAN,
108,1,wash,O,CLEAN,
108,2,the,O,CLEAN,
108,3,black,B-COLOR,CLEAN,
108,4,sneaker,B-SHOE_TYPE,CLEAN,
108,5,with,B-BEFORE_SENTENCE_SPLIT,CLEAN,
108,6,the,O,CLEAN,
108,7,cleaner,B-CLEANING_TOOL_TYPE,CLEAN,
108,8,next,B-NEXT_TO_RELATION,CLEAN,
108,9,to,I-NEXT_TO_RELATION,CLEAN,
108,10,the,O,CLEAN,
108,11,hammer,B-REPAIR_TOOL_TYPE,CLEAN,
108,12,inside,B-LOCATION_RELATION,CLEAN,
108,13,the,O,CLEAN,
108,14,drying,B-OBJECT_LOCATION,CLEAN,
108,15,area,I-OBJECT_LOCATION,CLEAN,
108,16,next,B-NEXT_TO_RELATION,CLEAN,
108,17,to,I-NEXT_TO_RELATION,CLEAN,
108,18,spray_7,B-OBJECT_ID,CLEAN,
109,1,clean,O,CLEAN,
109,2,the,O,CLEAN,
109,3,black,B-COLOR,CLEAN,
109,4,high,B-SHOE_HEIGHT,CLEAN,
109,5,sandal,B-SHOE_TYPE,CLEAN,
109,6,with,B-BEFORE_SENTENCE_SPLIT,CLEAN,
109,7,the,O,CLEAN,
109,8,rag,B-CLEANING_TOOL_TYPE,CLEAN,
110,1,wipe,O,CLEAN,
110,2,the,O,CLEAN,
110,3,dirt,O,CLEAN,
110,4,from,O,CLEAN,
110,5,the,O,CLEAN,
110,6,green,B-COLOR,CLEAN,
110,7,leather,B-MATERIAL,CLEAN,
110,8,sneaker_7,B-OBJECT_ID,CLEAN,
111,1,remove,O,CLEAN,
111,2,the,O,CLEAN,
111,3,sand,B-DIRT_TYPE,CLEAN,
111,4,from,O,CLEAN,
111,5,the,O,CLEAN,
111,6,white,B-COLOR,CLEAN,
111,7,sneaker,B-SHOE_TYPE,CLEAN,
111,8,next,B-NEXT_TO_RELATION,CLEAN,
111,9,to,I-NEXT_TO_RELATION,CLEAN,
111,10,the,O,CLEAN,
111,11,canvas,B-MATERIAL,CLEAN,
111,12,boot,B-SHOE_TYPE,CLEAN,
111,13,on,B-LOCATION_RELATION,CLEAN,
111,14,the,O,CLEAN,
111,15,bottom,B-OBJECT_LOCATION,CLEAN,
111,16,shelf,I-OBJECT_LOCATION,CLEAN,
111,17,with,B-BEFORE_SENTENCE_SPLIT,CLEAN,
111,18,the,O,CLEAN,
111,19,brush,B-CLEANING_TOOL_TYPE,CLEAN,
112,1,wipe,O,CLEAN,
112,2,the,O,CLEAN,
112,3,dirt,O,CLEAN,
112,4,from,O,CLEAN,
112,5,the,O,CLEAN,
112,6,green,B-COLOR,CLEAN,
112,7,leather,B-MATERIAL,CLEAN,
112,8,sandal_88,B-OBJECT_ID,CLEAN,
113,1,clean,O,CLEAN,
113,2,the,O,CLEAN,
114,1,use,O,CLEAN,
114,2,the,O,CLEAN,
114,3,brush,B-CLEANING_TOOL_TYPE,CLEAN,
114,4,to,B-AFTER_SENTENCE_SPLIT,CLEAN,
114,5,clean,O,CLEAN,
114,6,dirty_sneaker_6,B-OBJECT_ID,CLEAN,
115,1,wipe,O,CLEAN,
115,2,down,O,CLEAN,
115,3,the,O,CLEAN,
115,4,sneaker,B-SHOE_TYPE,CLEAN,
115,5,next,B-NEXT_TO_RELATION,CLEAN,
115,6,to,I-NEXT_TO_RELATION,CLEAN,
115,7,needle_and_yarn_1,B-OBJECT_ID,CLEAN,
115,8,in,B-LOCATION_RELATION,CLEAN,
115,9,the,O,CLEAN,
115,10,tool,B-OBJECT_LOCATION,CLEAN,
115,11,area,I-OBJECT_LOCATION,CLEAN,
116,1,clean,O,CLEAN,
116,2,up,O,CLEAN,
116,3,the,O,CLEAN,
116,4,brown,B-COLOR,CLEAN,
116,5,sneaker,B-SHOE_TYPE,CLEAN,
117,1,wipe,O,CLEAN,
117,2,the,O,CLEAN,
117,3,suede,B-MATERIAL,CLEAN,
117,4,sneaker,B-SHOE_TYPE,CLEAN,
117,5,with,B-BEFORE_SENTENCE_SPLIT,CLEAN,
117,6,the,O,CLEAN,
117,7,rag,B-CLEANING_TOOL_TYPE,CLEAN,
118,1,use,O,CLEAN,
118,2,the,O,CLEAN,
118,3,rag,B-CLEANING_TOOL_TYPE,CLEAN,
118,4,to,B-AFTER_SENTENCE_SPLIT,CLEAN,
118,5,clean,O,CLEAN,
118,6,the,O,CLEAN,
118,7,white,B-COLOR,CLEAN,
118,8,sandal_4,B-OBJECT_ID,CLEAN,
119,1,clean,O,CLEAN,
119,2,sneaker_1,B-OBJECT_ID,CLEAN,
119,3,next,B-NEXT_TO_RELATION,CLEAN,
119,4,to,I-NEXT_TO_RELATION,CLEAN,
119,5,the,O,CLEAN,
119,6,brown,B-COLOR,CLEAN,
119,7,sandal,B-SHOE_TYPE,CLEAN,
119,8,with,B-BEFORE_SENTENCE_SPLIT,CLEAN,
119,9,the,O,CLEAN,
119,10,brush,B-CLEANING_TOOL_TYPE,CLEAN,
120,1,scrub,O,CLEAN,
120,2,the,O,CLEAN,
120,3,dirty,O,CLEAN,
120,4,spots,O,CLEAN,
120,5,on,O,CLEAN,
120,6,the,O,CLEAN,
120,7,brown,B-COLOR,CLEAN,
120,8,canvas,B-MATERIAL,CLEAN,
120,9,sandal,B-SHOE_TYPE,CLEAN,
121,1,use,O,CLEAN,
121,2,the,O,CLEAN,
121,3,brush,B-CLEANING_TOOL_TYPE,CLEAN,
121,4,to,B-AFTER_SENTENCE_SPLIT,CLEAN,
121,5,clean,O,CLEAN,
121,6,the,O,CLEAN,
121,7,leather,B-MATERIAL,CLEAN,
121,8,boot_2,B-OBJECT_ID,CLEAN,
122,1,give,O,CLEAN,
122,2,the,O,CLEAN,
122,3,yellow,B-COLOR,CLEAN,
122,4,canvas,B-MATERIAL,CLEAN,
122,5,sneaker,B-SHOE_TYPE,CLEAN,
122,6,a,O,CLEAN,
122,7,quick,O,CLEAN,
122,8,clean,O,CLEAN,
122,9,with,B-BEFORE_SENTENCE_SPLIT,CLEAN,
122,10,the,O,CLEAN,
122,11,rag,B-CLEANING_TOOL_TYPE,CLEAN,
122,12,next,B-NEXT_TO_RELATION,CLEAN,
122,13,to,I-NEXT_TO_RELATION,CLEAN,
122,14,sneaker_12,B-OBJECT_ID,CLEAN,
123,1,wipe,O,CLEAN,
123,2,down,O,CLEAN,
123,3,the,O,CLEAN,
123,4,red,B-COLOR,CLEAN,
123,5,sandal_4,B-OBJECT_ID,CLEAN,
124,1,wipe,O,CLEAN,
124,2,the,O,CLEAN,
124,3,white,B-COLOR,CLEAN,
124,4,leather,B-MATERIAL,CLEAN,
124,5,sandal,B-SHOE_TYPE,CLEAN,
124,6,with,B-BEFORE_SENTENCE_SPLIT,CLEAN,
124,7,the,O,CLEAN,
124,8,rag,B-CLEANING_TOOL_TYPE,CLEAN,
125,1,use,O,CLEAN,
125,2,a,O,CLEAN,
125,3,brush,B-CLEANING_TOOL_TYPE,CLEAN,
125,4,on,O,CLEAN,
125,5,the,O,CLEAN,
125,6,white,B-COLOR,CLEAN,
125,7,mid,B-SHOE_HEIGHT,CLEAN,
125,8,boot_11,B-OBJECT_ID,CLEAN,
125,9,next,B-NEXT_TO_RELATION,CLEAN,
125,10,to,I-NEXT_TO_RELATION,CLEAN,
125,11,the,O,CLEAN,
125,12,cleaning,O,CLEAN,
125,13,brush,B-CLEANING_TOOL_TYPE,CLEAN,
125,14,to,B-AFTER_SENTENCE_SPLIT,CLEAN,
125,15,clean,O,CLEAN,
125,16,it,O,CLEAN,
126,1,wipe,O,CLEAN,
126,2,the,O,CLEAN,
126,3,blue,B-COLOR,CLEAN,
126,4,boot_6,B-OBJECT_ID,CLEAN,
126,5,with,B-BEFORE_SENTENCE_SPLIT,CLEAN,
126,6,the,O,CLEAN,
126,7,rag,B-CLEANING_TOOL_TYPE,CLEAN,
127,1,make,O,CLEAN,
127,2,the,O,CLEAN,
127,3,blue,B-COLOR,CLEAN,
127,4,rubber,B-MATERIAL,CLEAN,
127,5,boot,B-SHOE_TYPE,CLEAN,
127,6,clean,O,CLEAN,
127,7,again,O,CLEAN,
127,8,with,B-BEFORE_SENTENCE_SPLIT,CLEAN,
127,9,the,O,CLEAN,
127,10,cleaner,B-CLEANING_TOOL_TYPE,CLEAN,
128,1,use,O,CLEAN,
128,2,the,O,CLEAN,
128,3,brush,B-CLEANING_TOOL_TYPE,CLEAN,
128,4,next,B-NEXT_TO_RELATION,CLEAN,
128,5,to,I-NEXT_TO_RELATION,CLEAN,
128,6,spray_7,B-OBJECT_ID,CLEAN,
128,7,to,B-AFTER_SENTENCE_SPLIT,CLEAN,
128,8,clean,O,CLEAN,
128,9,the,O,CLEAN,
128,10,sandal,B-SHOE_TYPE,CLEAN,
129,1,use,O,CLEAN,
129,2,the,O,CLEAN,
129,3,rag,B-CLEANING_TOOL_TYPE,CLEAN,
129,4,to,B-AFTER_SENTENCE_SPLIT,CLEAN,
129,5,clean,O,CLEAN,
129,6,the,O,CLEAN,
129,7,white,B-COLOR,CLEAN,
129,8,canvas,B-MATERIAL,CLEAN,
129,9,low,B-SHOE_HEIGHT,CLEAN,
129,10,boot,B-SHOE_TYPE,CLEAN,
130,1,clean,O,CLEAN,
130,2,brown_boot_6,B-OBJECT_ID,CLEAN,
130,3,with,B-BEFORE_SENTENCE_SPLIT,CLEAN,
130,4,the,O,CLEAN,
130,5,rag,B-CLEANING_TOOL_TYPE,CLEAN,
131,1,wipe,O,CLEAN,
131,2,the,O,CLEAN,
131,3,dirt,O,CLEAN,
131,4,from,O,CLEAN,
131,5,the,O,CLEAN,
131,6,sandal,B-SHOE_TYPE,CLEAN,
131,7,next,B-NEXT_TO_RELATION,CLEAN,
131,8,to,I-NEXT_TO_RELATION,CLEAN,
131,9,the,O,CLEAN,
131,10,sole,B-REPAIR_TOOL_TYPE,CLEAN,
131,11,hammer,I-REPAIR_TOOL_TYPE,CLEAN,
132,1,can,O,CLEAN,
132,2,you,O,CLEAN,
132,3,clean,O,CLEAN,
132,4,black_boot_5,B-OBJECT_ID,CLEAN,
132,5,using,B-BEFORE_SENTENCE_SPLIT,CLEAN,
132,6,the,O,CLEAN,
132,7,cleaner,B-CLEANING_TOOL_TYPE,CLEAN,
133,1,wash,O,CLEAN,
133,2,off,O,CLEAN,
133,3,the,O,CLEAN,
133,4,mud,B-DIRT_TYPE,CLEAN,
133,5,on,O,CLEAN,
133,6,the,O,CLEAN,
133,7,boot,B-SHOE_TYPE,CLEAN,
134,1,brush,B-CLEANING_TOOL_TYPE,CLEAN,
134,2,the,O,CLEAN,
134,3,sandal,B-SHOE_TYPE,CLEAN,
134,4,clean,O,CLEAN,
135,1,make,O,CLEAN,
135,2,the,O,CLEAN,
135,3,black,B-COLOR,CLEAN,
135,4,sandal_6,B-OBJECT_ID,CLEAN,
135,5,clean,O,CLEAN,
135,6,again,O,CLEAN,
135,7,with,B-BEFORE_SENTENCE_SPLIT,CLEAN,
135,8,the,O,CLEAN,
135,9,brush,B-CLEANING_TOOL_TYPE,CLEAN,
135,10,next,B-NEXT_TO_RELATION,CLEAN,
135,11,to,I-NEXT_TO_RELATION,CLEAN,
135,12,the,O,CLEAN,
135,13,black,B-COLOR,CLEAN,
135,14,boot,B-SHOE_TYPE,CLEAN,
135,15,in,B-LOCATION_RELATION,CLEAN,
135,16,the,O,CLEAN,
135,17,drying,B-OBJECT_LOCATION,CLEAN,
